0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,label
0.020576051,0.00229469,0.006884072,0,0.157230541,0,0.038095385,0.012698462,0.020576051,0.257159978,0.089061067,0.267183214,0,0.513730884,0,0.238102764,0.079367585,0.257159978,0,0,0,0,0.323359162,0,0.090976499,0.030325497,0,0,0.002143704,0.006431113,0,0.513730884,0,0.225599602,0.075199865,0,0.205049589,0.126699656,0.380099028,0,0.410511732,0,0.157015368,0.052338451,0.205049589,0.154287189,0.184814692,0.410511732,0,0.227802336,0,0,0,0.154287189,0,0.006910125,0.020730376,0,0.410511732,0,0.129334033,0.043111335,0,0.097561345,0.049681485,0.149044469,0,0.16120185,0,0,0,0.097561345,0.043588985,0,0,0,0.24126935,0,0.185171172,0.061723724,0.043588985,0.015959227,0,0,0,0.377559185,0,0.286318511,0.095439494,0.015959227,0.127676591,0,0,0,0.377559185,0,0.377559185,0.137381062,0.127676591,0.032367587,0,0,0,0.377559185,0,0.377559185,0.204860345,0.032367587,0,0,0,0,0.505239666,0,0.32200563,0.107335217,0,0.06656117,0,0,0,0.208174407,0,0.007158594,0.002386198,0.06656117,0,0,0,0,0.505239666,0,0.505239666,0.250987142,0,0,0,0,0,0.059859756,0,0.011906167,0.003968722,0,-1
0.065791003,0.001742638,0.005227915,0,0.275285572,0,0.327694863,0.286590457,0.065791003,0.144547939,0.045557559,0.136672705,0,0.327694863,0,0.327694863,0.119893283,0.144547939,0.019278154,0.007798028,0.023394087,0,0.21868974,0,0.327694863,0.168215364,0.019278154,0.007917808,0.114638284,0.327694863,0,0.327694863,0,0.138892338,0.046297442,0.007917808,0.254646659,0.088949814,0.266849458,0,0.416148424,0,0.341464669,0.113821536,0.254646659,0.024806177,0.003156057,0.009468169,0,0.044028088,0,0.003721177,0.001240392,0.024806177,0.012864945,0.240327284,0.416148424,0,0.416148424,0,0.168833986,0.056277998,0.012864945,0,0.036815815,0.110447437,0,0.186177954,0,0.027430313,0.009143436,0,0.056048468,0.009721892,0.029165676,0,0.22052075,0,0.319119126,0.154976219,0.056048468,0.01042488,0.126734704,0.319119126,0,0.319119126,0,0.262523562,0.087507844,0.01042488,0.293087423,0.00206462,0.006193861,0,0.032080211,0,0.319119126,0.134639725,0.293087423,0.042056534,0.029990427,0.089971282,0,0.319119126,0,0.319119126,0.112761684,0.042056534,0,0.1982245,0.402789414,0,0.402789414,0,0.280616283,0.093538769,0,0,0.043963771,0.131891325,0,0.231732935,0,0.04425019,0.014750065,0,0,0.053060472,0.159181416,0,0.402789414,0,0.355537355,0.118512444,0,0,0.021484269,0.06445282,0,0.358151168,0,0.093893223,0.031297743,0,-1
0.13763158,0.095088549,0.285265654,0,0.369351596,0,0.030376296,0.010125434,0.13763158,0.125495285,0.2773287,0.369351596,0,0.369351596,0,0.013807409,0.004602469,0.125495285,0.007384865,0.024321729,0.072965182,0,0.117768943,0,0.013807409,0.004602469,0.007384865,0.064079516,0.224952087,0.369351596,0,0.369351596,0,0.030376296,0.010125434,0.064079516,0.104910679,0.264030248,0.395307243,0,0.395307243,0,0,0,0.104910679,0.002861029,0.019474275,0.05842283,0,0.040289886,0,0,0,0.002861029,0.065426335,0.266703874,0.395307243,0,0.395307243,0,0.024739243,0.008246413,0.065426335,6.60E-04,0.064133219,0.192399666,0,0.395307243,0,0,0,6.60E-04,0.024277708,0.012410411,0.037231229,0,0.145248711,0,0.045246329,0.015082107,0.024277708,0.109049365,0.186243013,0.349030882,0,0.349030882,0,0.133252352,0.044417445,0.109049365,0.218037918,1.62E-04,4.87E-04,0,0.349030882,0,0.349030882,0.126415581,0.218037918,0.137282997,0.002432973,0.007298918,0,0.349030882,0,0.349030882,0.126331419,0.137282997,0.080418244,0.180477455,0.394178212,0,0.394178212,0,0.093793057,0.031264354,0.080418244,0,0.049658556,0.14897567,0,0.394178212,0,0,0,0,0.121481866,0.019396981,0.058190942,0,0.394178212,0,0.1651887,0.055062901,0.121481866,0.139390275,0.063812137,0.19143638,0,0.394178212,0,0,0,0.139390275,-1
0.148173466,0.001138825,0.003416476,0,0.374147952,0,0.374147952,0.135596856,0.148173466,0.311440855,0.101145007,0.303435028,0,0.274317682,0,0.065985337,0.021995112,0.311440855,0,0.016047411,0.048142228,0,0.374147952,0,0.098776624,0.032925542,0,0.09843076,0,0,0,0.329475284,0,0,0,0.09843076,0.258899838,0.144416049,0.286919594,0,0.286919594,0,0.024200056,0.008066683,0.258899838,0.121382363,0.161177918,0.286919594,0,0.286919594,0,0.006420933,0.002140311,0.121382363,0.172432348,0.024145426,0.072436288,0,0.286919594,0,0.031416997,0.010472333,0.172432348,0.165835232,0.104424588,0.286919594,0,0.286919594,0,0.268970609,0.089656867,0.165835232,0.008406163,0.041233707,0.123701133,0,0.327090979,0,0.006556974,0.002185658,0.008406163,0.071445853,0.007969578,0.023908734,0,0.291595489,0,0.014425341,0.004808447,0.071445853,0.120941326,0.137561351,0.327090979,0,0.327090979,0,0.236705184,0.07890173,0.120941326,0.327090979,0.146783367,0.327090979,0,0.327090979,0,0.072302826,0.024100941,0.327090979,0.128012106,0.024216548,0.072649643,0,0.296702564,0,0.035587039,0.011862347,0.128012106,0.126611143,0.056006871,0.168020606,0,0.296702564,0,0.220073596,0.07335785,0.126611143,0.296702564,0.142609566,0.296702564,0,0.296702564,0,0.079352461,0.026450822,0.296702564,0.296702564,0.044034537,0.132103607,0,0.296702564,0,0.057672668,0.019224223,0.296702564,-1
0,0.068541005,0.205623001,0,0.648278952,0,0,0,0,0,0.101970926,0.305912793,0,0.08030916,0,0,0,0,0,0,0,0,0.648278952,0,0,0,0,0,0,0,0,0.045378298,0,0,0,0,0,0.172143042,0.35397476,0,0.280515015,0,0.01745259,0.005817529,0,0,0.243108019,0.35397476,0,0.35397476,0,0.075627893,0.0252093,0,0,0.013757626,0.041272879,0,0.323392093,0,0.197559536,0.065853179,0,0,0.049273171,0.147819519,0,0.35397476,0,0.35397476,0.158971325,0,0.003121638,0.002433939,0.007301819,0,0.387987375,0,0.014100275,0.004700092,0.003121638,0.04682456,0.004671988,0.014015965,0,0.154588595,0,0.152094886,0.050698299,0.04682456,0.015753446,0.113212332,0.339636981,0,0.387987375,0,0.048157852,0.016052617,0.015753446,0.161587149,0.105710566,0.317131728,0,0.387987375,0,0.387987375,0.219424859,0.161587149,0.040970914,0.004128549,0.012385647,0,0.329310268,0,0.329310268,0.113624372,0.040970914,0,1.57E-04,4.71E-04,0,0.329310268,0,0.329310268,0.147785172,0,0.146110594,0.093104683,0.279314071,0,0.329310268,0,0.329310268,0.248230845,0.146110594,0.009837226,0.00235517,0.007065509,0,0.178075135,0,0.28156805,0.093856022,0.009837226,-1
0.02999117,0.079801463,0.23940441,0,0.372269422,0,0,0,0.02999117,0.116036728,0.115710504,0.34713161,0,0.372269422,0,0.033529345,0.011176447,0.116036728,0.077830985,0.051595978,0.154787943,0,0.372269422,0,0,0,0.077830985,0.105246611,0.136274815,0.372269422,0,0.372269422,0,0.007737542,0.00257918,0.105246611,0.161954552,0.156885505,0.40043503,0,0.40043503,0,0.067764856,0.022588285,0.161954552,0.058291465,0.07648401,0.229452014,0,0.296277255,0,0.052705996,0.017568665,0.058291465,0.09215226,0.162871182,0.40043503,0,0.40043503,0,0.015638042,0.005212681,0.09215226,0.019883255,0.037615165,0.112845503,0,0.247760534,0,0.012162923,0.004054307,0.019883255,0.071937598,0.046068043,0.138204113,0,0.356647462,0,0,0,0.071937598,0.079165161,0.172019124,0.492254466,0,0.492254466,0,0,0,0.079165161,0,0.008364663,0.025093991,0,0.192452848,0,0.0215398,0.007179934,0,0,0.049221586,0.147664756,0,0.492254466,0,0.09333913,0.031113047,0,0.036606625,0.150322214,0.450966656,0,0.470445782,0,0,0,0.036606625,0,0.031551909,0.094655715,0,0.269932002,0,0,0,0,0,0.043156173,0.129468516,0,0.470445782,0,0.070290558,0.023430184,0,0,0.006789748,0.020369243,0,0.470445782,0,0,0,0,-1
0.14847903,0.049461253,0.148383766,0,0.315568298,0,0.315568298,0.165264502,0.14847903,0.086661905,0.083806328,0.251419008,0,0.315568298,0,0.057168372,0.019056126,0.086661905,0.085077189,0.061007239,0.183021709,0,0.315568298,0,0.157093287,0.052364431,0.085077189,0.231932595,0.13688454,0.315568298,0,0.315568298,0,0.105238795,0.035079598,0.231932595,0.092495896,0.056522354,0.169567078,0,0.319937319,0,0.055773403,0.018591134,0.092495896,0.19962588,0.088025428,0.264076322,0,0.319937319,0,0.136607766,0.045535926,0.19962588,0.202337876,0.11100211,0.319937319,0,0.319937319,0,0.131045803,0.043681934,0.202337876,0.143974513,0.08261767,0.247852981,0,0.319937319,0,0.176888615,0.05896287,0.143974513,0.099210367,0.064830139,0.194490418,0,0.317691833,0,0.114191279,0.038063757,0.099210367,0.251541257,0.131381959,0.317691833,0,0.317691833,0,0.092982195,0.030994067,0.251541257,0.19141525,0.074240394,0.222721174,0,0.317691833,0,0.085960701,0.028653566,0.19141525,0.231904656,0.040524669,0.121574,0,0.317691833,0,0.068107083,0.022702361,0.231904656,0.225516617,0.115230896,0.318681091,0,0.318681091,0,0.139549881,0.046516631,0.225516617,0.159003273,0.08442121,0.253263652,0,0.318681091,0,0.29535532,0.098451778,0.159003273,0.159415796,0.036961839,0.110885531,0,0.318681091,0,0.037627727,0.012542577,0.159415796,0.080083542,0.028144553,0.08443366,0,0.318681091,0,0.212151423,0.070717134,0.080083542,-1
0.033863466,0.060162134,0.180486411,0,0.36213088,0,0.284951806,0.094983928,0.033863466,0.091399252,0.045954637,0.137863904,0,0.36213088,0,0.185612187,0.061870731,0.091399252,0.061184987,0.078466363,0.235399067,0,0.36213088,0,0.14933762,0.049779207,0.061184987,0.102366552,0.124688625,0.36213088,0,0.36213088,0,0.090748653,0.030249549,0.102366552,0.136512205,0.033674028,0.101022057,0,0.315406889,0,0.091496669,0.030498888,0.136512205,0.179049596,0.085494831,0.256484509,0,0.315406889,0,0.315406889,0.106998041,0.179049596,0.166616142,0.112648167,0.315406889,0,0.315406889,0,0.145710707,0.048570231,0.166616142,0.145649806,0.067098238,0.20129472,0,0.315406889,0,0.124732122,0.041577376,0.145649806,0.066222072,0.048875514,0.146626547,0,0.400367886,0,0.178939968,0.059646647,0.066222072,0.090733357,0.109440468,0.328321397,0,0.400367886,0,0.11302378,0.037674595,0.090733357,0.096890725,0.049524639,0.148573905,0,0.400367886,0,0.130162075,0.043387357,0.096890725,0.030202467,0.080306321,0.240918979,0,0.400367886,0,0.102669016,0.034223005,0.030202467,0.156864852,0.130141661,0.390424967,0,0.394335955,0,0.167109936,0.05570332,0.156864852,0.110305928,0.040408701,0.121226095,0,0.372937292,0,0.047711402,0.015903799,0.110305928,0.030361608,0.11603424,0.348102719,0,0.394335955,0,0.137459904,0.045819972,0.030361608,0.001610218,0.031474769,0.094424322,0,0.297093242,0,0.036231313,0.012077103,0.001610218,-1
0.124302149,0.014888446,0.04466534,0,0.218626186,0,0.306789964,0.135728642,0.124302149,0.220488623,0.082102515,0.246307537,0,0.306789964,0,0.306789964,0.115349315,0.220488623,0.064841039,0.00225689,0.006770669,0,0.306789964,0,0.306789964,0.162699327,0.064841039,0.04044994,0.115441062,0.306789964,0,0.306789964,0,0.105414025,0.035138007,0.04044994,0.258613855,0.126740098,0.370988786,0,0.370988786,0,0.370988786,0.12553975,0.258613855,0.002829312,0.007081013,0.02124304,0,0.044707824,0,0.004624038,0.001541346,0.002829312,0.024191363,0.217913926,0.370988786,0,0.370988786,0,0.08954525,0.029848414,0.024191363,0,0.051069207,0.153207615,0,0.24507916,0,0,0,0,0.11864502,0.019715752,0.059147261,0,0.317675859,0,0.317675859,0.138792679,0.11864502,0.017803097,0.100916773,0.302750319,0,0.317675859,0,0.069106966,0.023035655,0.017803097,0.317675859,0.080725603,0.242176786,0,0.213639617,0,0.242736533,0.080912158,0.317675859,0.069504514,0.033722024,0.101166077,0,0.317675859,0,0.185167193,0.061722394,0.069504514,0,0.179786071,0.410132885,0,0.410132885,0,0.049765579,0.016588528,0,0,0.065287538,0.195862606,0,0.390989393,0,0.004094067,0.001364689,0,0,0.039581839,0.118745536,0,0.410132885,0,0.227145582,0.075715199,0,0,0.027957911,0.083873734,0,0.410132885,0,0.119101308,0.039700437,0,-1
0.268207043,0.24098435,0.3113648,0,0.215170935,0,0,0,0.268207043,0.287237227,0.264243215,0.3113648,0,0.239405438,0,0,0,0.287237227,0.096391179,0.010206263,0.030618787,0,0.004451096,0,0,0,0.096391179,0.051735662,0.214763314,0.3113648,0,0.3113648,0,0.025011379,0.008337125,0.051735662,0.199076831,0.265864015,0.351229519,0,0.318291277,0,0,0,0.199076831,0.053253312,0.021005608,0.063016832,0,0.16771391,0,0,0,0.053253312,0.049104452,0.321987063,0.351229519,0,0.351229519,0,0.048990365,0.016330119,0.049104452,0,0.102129512,0.306388527,0,0.351229519,0,0.038103614,0.012701207,0,0.124440901,0.048304472,0.14491339,0,0.228124514,0,0.045163985,0.015054663,0.124440901,0.002423594,0.117655247,0.352965772,0,0.364985824,0,0.062856704,0.020952232,0.002423594,0.160665274,0.256053597,0.364985824,0,0.364985824,0,0.058067977,0.019355992,0.160665274,0.013512562,0.028550623,0.085651875,0,0.364985824,0,0.278607786,0.092869267,0.013512562,0,0.191838071,0.358291477,0,0.358291477,0,0.124866791,0.041622266,0,0,0.086843073,0.26052922,0,0.358291477,0,0.094532028,0.031510673,0,0,0.018954216,0.056862652,0,0.358291477,0,0.358291477,0.16263999,0,0,0.014742169,0.044226509,0,0.358291477,0,0.228616804,0.076205604,0,-1
0.050013591,0.045563526,0.136690572,0,0.396549433,0,0.062212154,0.020737385,0.050013591,0.158947468,0.096042588,0.28812778,0,0.396549433,0,0.08413671,0.028045569,0.158947468,0.015046277,0.087684825,0.26305446,0,0.396549433,0,0.09119159,0.030397195,0.015046277,0.102200575,0.090734951,0.272204876,0,0.396549433,0,0.021151857,0.00705062,0.102200575,0.217103794,0.125747204,0.362864673,0,0.362864673,0,0.100047596,0.033349194,0.217103794,0.086575702,0.057618171,0.172854483,0,0.292568773,0,0.044512976,0.014837656,0.086575702,0.164904177,0.121071674,0.362864673,0,0.362864673,0,0.025151839,0.008383944,0.164904177,0.031787757,0.035619304,0.106857918,0,0.362864673,0,0,0,0.031787757,0.006469303,0.099408641,0.298225969,0,0.397969812,0,0.098604277,0.032868091,0.006469303,0.046298984,0.071207426,0.213622272,0,0.397969812,0,0.071716025,0.023905342,0.046298984,0.024271093,0.079145879,0.237437621,0,0.397969812,0,0.044220679,0.014740226,0.024271093,0.090778157,0.026244514,0.078733549,0,0.397969812,0,0.309893548,0.103297852,0.090778157,0.07695695,0.093779244,0.281337738,0,0.411791325,0,0.135635197,0.045211732,0.07695695,0.006304571,0.037468508,0.112405516,0,0.411791325,0,0.061501808,0.0205006,0.006304571,0.142984197,0.026056368,0.078169107,0,0.411791325,0,0.411791325,0.203174964,0.142984197,0.01362191,0.010676865,0.032030594,0,0.232170194,0,0.186836123,0.062278699,0.01362191,-1
0.04330479,0.102296256,0.306888729,0,0.391598701,0,0,0,0.04330479,0.033681501,0.027580921,0.082742743,0,0.279506713,0,0,0,0.033681501,0.006269376,0.161557108,0.391598701,0,0.391598701,0,0,0,0.006269376,0.004876181,0.128054157,0.384162486,0,0.391598701,0,0,0,0.004876181,0,0.077156685,0.231470078,0,0.51395452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358525246,0.5233441,0,0.5233441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125523433,0.339446843,0,0.339446843,0,0,0,0,0,0.13435626,0.339446843,0,0.339446843,0,0,0,0,0.012299553,0.120868258,0.339446843,0,0.321701884,0,0,0,0.012299553,0.049210571,0.184615836,0.339446843,0,0.339446843,0,0.045424812,0.015141604,0.049210571,0,0.211636692,0.439131111,0,0.439131111,0,0,0,0,0,0.002321903,0.006965709,0,0.006112634,0,0,0,0,0.109923698,0.333500743,0.439131111,0,0.439131111,0,0.127636895,0.042545628,0.109923698,0.008077426,0.023226438,0.06967932,0,0.155913472,0,0.020097291,0.006699098,0.008077426,-1
0.189716235,0.099719502,0.299158484,0,0.264744312,0,0.050376825,0.016792277,0.189716235,0.319155186,0.209320441,0.319155186,0,0.319155186,0,0.011625421,0.003875141,0.319155186,0.002102587,0.031808782,0.095426343,0,0.25530684,0,0.035392269,0.011797422,0.002102587,0.01370532,0.129338503,0.319155186,0,0.319155186,0,0.077862993,0.025954328,0.01370532,0.321646571,0.201214403,0.321646571,0,0.321646571,0,0,0,0.321646571,0.251546472,0.062575661,0.187726989,0,0.242574915,0,0,0,0.251546472,0.033582259,0.135454684,0.321646571,0,0.321646571,0,0.059064791,0.019688262,0.033582259,0.055413295,0.03123376,0.093701288,0,0.271745831,0,0,0,0.055413295,0,0.012616783,0.037850354,0,0.273812145,0,0.097889632,0.032629881,0,0,0.077183478,0.231550455,0,0.313687414,0,0.165781707,0.055260554,0,0.271549731,0.024938952,0.07481686,0,0.258275449,0,0.26249969,0.087499894,0.271549731,0.313687414,0.046054803,0.138164416,0,0.313687414,0,0.313687414,0.111808904,0.313687414,0,0.101650096,0.304950297,0,0.352362305,0,0.133457735,0.044485915,0,0,0.028680079,0.086040236,0,0.352362305,0,0.002272412,7.57E-04,0,0.352362305,0.036680866,0.110042587,0,0.352362305,0,0.315822959,0.10527432,0.352362305,0.033772901,0.005591615,0.016774846,0,0.33615905,0,0.084728681,0.028242894,0.033772901,-1
0.044619083,0.011115374,0.03334612,0,0.155190468,0,0.033515897,0.011171964,0.044619083,0.303382993,0.228201285,0.399763107,0,0.399763107,0,0.145235524,0.048411842,0.303382993,8.16E-04,0.01306993,0.039209787,0,0.135374948,0,0.011230222,0.003743407,8.16E-04,0.094683506,0.172843814,0.399763107,0,0.399763107,0,0.048664302,0.016221434,0.094683506,0.237595648,0.180409253,0.307473511,0,0.307473511,0,0.079614073,0.026538029,0.237595648,0.258730322,0.177984282,0.307473511,0,0.189763382,0,0.107808292,0.035936099,0.258730322,0.083524466,0.117512792,0.307473511,0,0.307473511,0,0.023750212,0.007916737,0.083524466,0.128662854,0.049226996,0.147680983,0,0.264307112,0,0.06526424,0.021754747,0.128662854,0.031586822,0.018101607,0.054304823,0,0.115646847,0,0,0,0.031586822,0.079067074,0.129063502,0.354019254,0,0.354019254,0,0,0,0.079067074,0.263485163,0.170875773,0.354019254,0,0.354019254,0,0.036583103,0.012194367,0.263485163,0.194153711,0.088408515,0.265225589,0,0.354019254,0,0.047035422,0.015678473,0.194153711,0.079632223,0.148510128,0.362907678,0,0.362907678,0,0,0,0.079632223,0.09186288,0.060439602,0.181318775,0,0.317066729,0,0.0450119,0.015003968,0.09186288,0.111457922,0.092087552,0.276262641,0,0.362907678,0,0.029017035,0.009672345,0.111457922,0.123035744,0.091691047,0.275073141,0,0.362907678,0,0.227157384,0.07571914,0.123035744,-1
0.136575878,0.06025672,0.180770174,0,0.165502146,0,0,0,0.136575878,0.234241143,0.156211972,0.365155786,0,0.233216569,0,0,0,0.234241143,0.058295593,0.080553643,0.241660938,0,0.365155786,0,0,0,0.058295593,0.13371411,0.213710234,0.365155786,0,0.365155786,0,0.146945581,0.048981864,0.13371411,0.213118419,0.170948669,0.431954533,0,0.247263208,0,0,0,0.213118419,0.003410707,0.008434677,0.025304032,0,0.038041919,0,0,0,0.003410707,0.142360345,0.249452591,0.431954533,0,0.431954533,0,0.25315389,0.084384635,0.142360345,0.002652772,0.021986313,0.065958932,0,0.2724967,0,0.058420129,0.019473376,0.002652772,0.001236286,0.040653132,0.121959411,0,0.386182249,0,0.018995466,0.006331821,0.001236286,0.018544283,0.119107641,0.357322931,0,0.433205336,0,0.174642742,0.058214258,0.018544283,0,0.02086694,0.062600821,0,0.372877032,0,0.056690775,0.018896926,0,0,0.085385941,0.256157815,0,0.433205336,0,0.236762613,0.078920864,0,0.021161532,0.128190696,0.384572059,0,0.487776607,0,0.231801495,0.077267163,0.021161532,0,0.015995458,0.047986373,0,0.215589628,0,0.044921998,0.014974,0,0,0.098644547,0.295933664,0,0.487776607,0,0.275010973,0.091670319,0,0,0.013349073,0.040047221,0,0.251441121,0,0.037885491,0.012628498,0,-1
0.005470185,0.159228072,0.330880433,0,0.330880433,0,0.025072541,0.008357513,0.005470185,0.038430367,0.158111006,0.330880433,0,0.330880433,0,0.055159591,0.01838653,0.038430367,0.012602028,0.100196607,0.30058983,0,0.330880433,0,0,0,0.012602028,0,0.274717778,0.330880433,0,0.330880433,0,0,0,0,0.067404076,0.177062631,0.425222933,0,0.425222933,0,0.075345792,0.025115263,0.067404076,0,0.002237678,0.006713034,0,0.010600412,0,0,0,0,0,0.425222933,0.425222933,0,0.425222933,0,0,0,0,0,0.052458268,0.157374799,0,0.146629304,0,0,0,0,0.011230004,0.098661929,0.295985788,0,0.322154939,0,0.002825798,9.42E-04,0.011230004,0,0.251367062,0.322154939,0,0.322154939,0,0.042386971,0.01412899,0,0.104794905,0.160489574,0.322154939,0,0.322154939,0,0.008433416,0.002811139,0.104794905,0.064123534,0.181491002,0.322154939,0,0.322154939,0,0.139962003,0.046654001,0.064123534,0,0.270300776,0.327502698,0,0.327502698,0,0.04066686,0.01355562,0,0,0.063369289,0.190107867,0,0.140180156,0,0,0,0,0.041818369,0.207506865,0.327502698,0,0.327502698,0,0.220673248,0.073557742,0.041818369,0.154765278,0.090863697,0.272591114,0,0.327502698,0,0.296790063,0.098930039,0.154765278,-1
0.058659241,0.010158001,0.030473998,0,0.087171331,0,0.063167609,0.021055868,0.058659241,0.015536893,0.154545531,0.35134089,0,0.35134089,0,0.139906585,0.046635538,0.015536893,0.24852334,0.025570368,0.076711111,0,0.35134089,0,0.35134089,0.200757161,0.24852334,0.139078408,0.069974795,0.209924385,0,0.35134089,0,0.229878679,0.076626241,0.139078408,0.002053713,0.233353287,0.419303656,0,0.419303656,0,0.192349046,0.064116351,0.002053713,0,0.018377919,0.055133756,0,0.119441159,0,0,0,0,0.059744984,0.096947297,0.290841907,0,0.419303656,0,0.323209047,0.107736349,0.059744984,0,0.014517025,0.043551072,0,0.369776011,0,0.054483101,0.018161034,0,0.154961973,0.013859148,0.04157744,0,0.340575188,0,0.340575188,0.137937248,0.154961973,0.091367386,0.013736109,0.041208327,0,0.340575188,0,0.181623101,0.06054103,0.091367386,0.237108722,0.016419593,0.049258783,0,0.340575188,0,0.204073519,0.068024509,0.237108722,0.048164587,0,0,0,0.340575188,0,0.340575188,0.117438123,0.048164587,0.053422812,0.017690945,0.05307284,0,0.475473315,0,0.337444603,0.112481534,0.053422812,0,0.004082526,0.012247578,0,0.335146338,0,0.05493195,0.018310649,0,0.001836391,0,0,0,0.475473315,0,0.475473315,0.192063153,0.001836391,0,0,0,0,0.181845248,0,0.023448275,0.007816092,0,-1
0.075098135,0.021474613,0.064423837,0,0.365854979,0,0.049496755,0.01649892,0.075098135,0.221148491,0.08344052,0.250321537,0,0.455135405,0,0.063638687,0.021212896,0.221148491,0.001729998,0.019471623,0.058414862,0,0.455135405,0,0.003299784,0.001099928,0.001729998,0.005163069,0.070903167,0.212709516,0,0.455135405,0,0.004242579,0.001414193,0.005163069,0.257327825,0.108715959,0.326147884,0,0.55323863,0,0.06005029,0.02001676,0.257327825,0,0.002737982,0.008213947,0,0.050017331,0,0,0,0,0.005913079,0.094703294,0.284109861,0,0.55323863,0,0.004003353,0.001334451,0.005913079,0,0.004553809,0.013661427,0,0.201645479,0,0,0,0,0.001628618,0.005716281,0.017148843,0,0.426034421,0,0.002687083,8.96E-04,0.001628618,0.001266703,0.032112408,0.096337222,0,0.426034421,0,0.067945592,0.022648528,0.001266703,0.042278636,0,0,0,0.426034421,0,0.202961475,0.067653827,0.042278636,0.041949723,0,0,0,0.426034421,0,0.426034421,0.154347196,0.041949723,0,0.048093375,0.144280121,0,0.544451058,0,0.1095924,0.0365308,0,0,0.002717105,0.008151314,0,0.188380823,0,0.007076236,0.002358746,0,0.022909518,0,0,0,0.544451058,0,0.543633759,0.181211233,0.022909518,0,0,0,0,0.07399305,0,0.011769189,0.003923063,0,-1
0.110165045,0.031059649,0.09317895,0,0.342376083,0,0.260147393,0.086715795,0.110165045,0.014251263,0.220225394,0.342376083,0,0.265029073,0,0.002907884,9.69E-04,0.014251263,0.239874423,0.047258824,0.141776487,0,0.342376083,0,0.342376083,0.147870481,0.239874423,0.069794275,0.033397652,0.100192957,0,0.342376083,0,0.070008583,0.023336196,0.069794275,0,0.317065656,0.366020888,0,0.366020888,0,0,0,0,0,0.118640304,0.355920941,0,0.366020888,0,0,0,0,0,0.053719763,0.161159307,0,0.366020888,0,0.093902014,0.031300671,0,0,0.058314946,0.174944833,0,0.366020888,0,0.12073116,0.040243722,0,0.157253608,0.019496227,0.058488686,0,0.357643247,0,0.263964295,0.087988093,0.157253608,0.048201449,0.015163733,0.0454912,0,0.357643247,0,0.12904647,0.043015491,0.048201449,0.169435874,0,0,0,0.357643247,0,0.252606988,0.084202327,0.169435874,0.124344327,0,0,0,0.357643247,0,0.357643247,0.212341368,0.124344327,0,0.023460427,0.070381284,0,0.364563823,0,0.200276092,0.0667587,0,0,0.030163404,0.090490215,0,0.364563823,0,0.206579655,0.068859883,0,0.14678669,0,0,0,0.364563823,0,0.364563823,0.294440389,0.14678669,0.014191293,0,0,0,0.364563823,0,0.2980268,0.099342257,0.014191293,-1
0.284736007,0.036192141,0.108576432,0,0.104067251,0,0.225862235,0.075287417,0.284736007,0.284736007,0.051590662,0.154771984,0,0.284736007,0,0.087308951,0.029102985,0.284736007,0.234842837,0.066809043,0.200427145,0,0.284736007,0,0.267347246,0.089115746,0.234842837,0.190230429,0.030537684,0.091613039,0,0.284736007,0,0.025585068,0.008528355,0.190230429,0.288659751,0.097430214,0.292290658,0,0.361150354,0,0.073561102,0.024520366,0.288659751,0.025629615,0.082348935,0.247046798,0,0.361150354,0,0,0,0.025629615,0.161036149,0.032890737,0.098672219,0,0.361150354,0,0.157586291,0.052528765,0.161036149,0.025391685,0.038401231,0.115203694,0,0.361150354,0,0.178125501,0.059375167,0.025391685,0.148552105,0.077609897,0.23282966,0,0.335838407,0,0.20658654,0.068862177,0.148552105,0.163220853,0.033861917,0.101585753,0,0.335838407,0,0.063322477,0.021107491,0.163220853,0.189306825,0.118381016,0.335838407,0,0.335838407,0,0.191489726,0.063829899,0.189306825,0.124371149,0.024885813,0.074657433,0,0.335838407,0,0.215311617,0.071770534,0.124371149,0.249934554,0.02635082,0.079052456,0,0.410173565,0,0.26211977,0.087373249,0.249934554,0.060389109,0.019625876,0.058877628,0,0.410173565,0,0.215446487,0.071815498,0.060389109,0.205966637,0.022048768,0.066146314,0,0.410173565,0,0.26334846,0.087782823,0.205966637,0.078178719,0.010022167,0.030066505,0,0.200586632,0,0.060788468,0.020262824,0.078178719,-1
